title,page_url,sektor,subsektor,jenis_regulasi,nomor_regulasi,tanggal_berlaku,filename,file_url
Peraturan Bank Indonesia tentang Pencabutan Peraturan Bank Indonesia Nomor 3/2/PBI/2001 tentang Pemberian Kredit Usaha Kecil dan Surat Edaran Bank Indonesia Nomor 3/9/BKR Perihal Petunjuk Pelaksanaan Pemberian Kredit Usaha Kecil,https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Pencabutan-atas-PBI-Nomor-32PBI2001-tentang-Pemberian-Kredit-Usaha-Kecil-dan-SEBI-Nomor-39BKR-.aspx,Perbankan,"Bank Umum,  BPR",PPBI,13/ 11 /PBI/2011,3 Maret 2011,PBI-tentang-Pencabutan-atas-PBI-Nomor-32PBI2001-tentang-Pemberian-Kredit-Usaha-Kecil-dan-SEBI-Nomor-39BKR- -- 86.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Pencabutan-atas-PBI-Nomor-32PBI2001-tentang-Pemberian-Kredit-Usaha-Kecil-dan-SEBI-Nomor-39BKR-/86.pdf
Peraturan Bank Indonesia tentang Perubahan atas Peraturan Bank Indonesia Nomor 12/19/PBI/2010 tentang Giro Wajib Minimum Bank Umum pada Bank Indonesia,https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Perubahan-atas-PBI-Nomor-1219PBI2010-tentang-Giro-Wajib-Minimum-Bank-Umum-pada-Bank-Indonesia.aspx,Perbankan,Bank Umum,PPBI,13/10/PBI/2011,9 Februari 2011,PBI-tentang-Perubahan-atas-PBI-Nomor-1219PBI2010-tentang-Giro-Wajib-Minimum-Bank-Umum-pada-Bank-Indonesia -- 88.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Perubahan-atas-PBI-Nomor-1219PBI2010-tentang-Giro-Wajib-Minimum-Bank-Umum-pada-Bank-Indonesia/88.pdf
Peraturan Bank Indonesia tentang Perubahan atas Peraturan Bank Indonesia Nomor 10/18/PBI/2009 tentang Restrukturisasi Pembiayaan bagi Bank Syaria dan Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Perubahan-atas-PBI-Nomor-1018PBI2009-tentang-Restrukturisasi-Pembiayaan-bagi-Bank-Syariah-.aspx,"Perbankan,  Syariah","Bank Umum,  Perbankan Syariah",PPBI,13/9/PBI/2011,8 Februari 2011,PBI-tentang-Perubahan-atas-PBI-Nomor-1018PBI2009-tentang-Restrukturisasi-Pembiayaan-bagi-Bank-Syariah- -- 89.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Perubahan-atas-PBI-Nomor-1018PBI2009-tentang-Restrukturisasi-Pembiayaan-bagi-Bank-Syariah-/89.pdf
Peraturan Menteri Keuangan tentang Pengesahan Pendirian Dana Pensiun Lembaga Keuangan dan Perubahan Peraturan Dana Pensiun dari Dana Pensiun Lembaga Keuangan,https://www.ojk.go.id/id/regulasi/Pages/PMK-Nomor-21.PMK.010.2011.aspx,IKNB,Dana Pensiun,Peraturan/Keputusan Mentri,21/PMK.010/2011,7 Februari 2011,PMK-Nomor-21.PMK.010.2011 -- 21.PMK.010.2011.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PMK-Nomor-21.PMK.010.2011/21.PMK.010.2011.pdf
Peraturan Bank Indonesia tentang Tindak Lanjut Penanganan terhadap Bank Pembiayaan Rakyat Syariah dalam Status Pengawasan Khusus,https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Tindak-Lanjut-Penanganan-terhadap-Bank-Pembiayaan-Rakyat-Syariah-dalam-Status-Pengawasan-Khusus-2011.aspx,"Perbankan,  Syariah","Bank Umum,  Perbankan Syariah",PPBI,13/ 6 /PBI/2011,24 Januari 2011,PBI-tentang-Tindak-Lanjut-Penanganan-terhadap-Bank-Pembiayaan-Rakyat-Syariah-dalam-Status-Pengawasan-Khusus-2011 -- 92.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Tindak-Lanjut-Penanganan-terhadap-Bank-Pembiayaan-Rakyat-Syariah-dalam-Status-Pengawasan-Khusus-2011/92.pdf
Peraturan Bank Indonesia tentang Tindak Lanjut Penanganan terhadap Bank Pembiayaan Rakyat Syariah dalam Status Pengawasan Khusus,https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Tindak-Lanjut-Penanganan-terhadap-Bank-Pembiayaan-Rakyat-Syariah-dalam-Status-Pengawasan-Khusus.aspx,"Perbankan,  Syariah","Bank Umum,  Perbankan Syariah",PPBI,13/ 6 /PBI/2011,24 Januari 2011,PBI-tentang-Tindak-Lanjut-Penanganan-terhadap-Bank-Pembiayaan-Rakyat-Syariah-dalam-Status-Pengawasan-Khusus -- 92.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Tindak-Lanjut-Penanganan-terhadap-Bank-Pembiayaan-Rakyat-Syariah-dalam-Status-Pengawasan-Khusus/92.pdf
Peraturan Bank Indonesia tentang Penetapan Status dan Tindak Lanjut Pengawasan Bank,https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Penetapan-Status-dan-Tindak-Lanjut-Pengawasan-Bank.aspx,Perbankan,Bank Umum,PPBI,13/3/PBI/2011,17 Januari 2011,PBI-tentang-Penetapan-Status-dan-Tindak-Lanjut-Pengawasan-Bank -- 94.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Penetapan-Status-dan-Tindak-Lanjut-Pengawasan-Bank/94.pdf
Peraturan Menteri Keuangan Nomor 11/PMK.010/2011 tentang Kesehatan Keuangan Usaha Asuransi dan Usaha Reasuransi dengan Prinsip Syariah,https://www.ojk.go.id/id/regulasi/Pages/PMK-Nomor-11PMK.010-Tahun-2011-tentang-Kesehatan-Keuangan-Usaha-Asuransi-dan-Usaha-Reasuransi-dengan-Prinsip-Syariah.aspx,IKNB,"IKNB Syariah,  Asuransi",Peraturan/Keputusan Mentri,11/PMK.010/2011,12 Januari 2011,PMK-Nomor-11PMK.010-Tahun-2011-tentang-Kesehatan-Keuangan-Usaha-Asuransi-dan-Usaha-Reasuransi-dengan-Prinsip-Syariah -- menas5_1389242084.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PMK-Nomor-11PMK.010-Tahun-2011-tentang-Kesehatan-Keuangan-Usaha-Asuransi-dan-Usaha-Reasuransi-dengan-Prinsip-Syariah/menas5_1389242084.pdf
Peraturan Bank Indonesia tentang Pelaksanaan Fungsi Kepatuhan Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Pelaksanaan-Fungsi-Kepatuhan-Bank-Umum.aspx,Perbankan,Bank Umum,PPBI,13/ 2 /PBI/2011,12 Januari 2011,PBI-tentang-Pelaksanaan-Fungsi-Kepatuhan-Bank-Umum -- 95.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Pelaksanaan-Fungsi-Kepatuhan-Bank-Umum/95.pdf
Peraturan BAPEPAM tentang Pedoman Pelaksanaan Penerapan Prinsip Mengenal Nasabah Bagi Perusahaan Perasuransian,https://www.ojk.go.id/id/regulasi/Pages/Peraturan-BAPEPAM-tentang-Pedoman-Pelaksanaan-Penerapan-Prinsip-Mengenal-Nasabah-Bagi-Perusahaan-Perasuransian.aspx,IKNB,Asuransi,Peraturan Bapepam,PER-01/BL/2011,10 Januari 2011,Peraturan-BAPEPAM-tentang-Pedoman-Pelaksanaan-Penerapan-Prinsip-Mengenal-Nasabah-Bagi-Perusahaan-Perasuransian -- BAPEPAM PER-01BL2011.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Peraturan-BAPEPAM-tentang-Pedoman-Pelaksanaan-Penerapan-Prinsip-Mengenal-Nasabah-Bagi-Perusahaan-Perasuransian/BAPEPAM%20PER-01BL2011.pdf
Peraturan Menteri Keuangan Nomor 01/PMK.010/2011 tentang Perubahan Atas Peraturan Menteri Keuangan Nomor 74/PMK.010/2007 tentang Penyelenggaraan Pertanggungan Asuransi Pada Lini Usaha Asuransi Kendaraan Bermotor,https://www.ojk.go.id/id/regulasi/Pages/PMK-Nomor-01PMK.010-Tahun-2011-tentang-Perubahan-Atas-PMK-Nomor-74PMK.010-Tahun-2007.aspx,IKNB,Asuransi,Peraturan/Keputusan Mentri,01/PMK.010/2011,4 Januari 2011,PMK-Nomor-01PMK.010-Tahun-2011-tentang-Perubahan-Atas-PMK-Nomor-74PMK.010-Tahun-2007 -- menas6_1389242661.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PMK-Nomor-01PMK.010-Tahun-2011-tentang-Perubahan-Atas-PMK-Nomor-74PMK.010-Tahun-2007/menas6_1389242661.pdf
Peraturan Bank Indonesia tentang Uji Kemampuan dan Kepatutan (Fit and Proper Test),https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Uji-Kemampuan-dan-Kepatutan-(Fit-and-Proper-Test).aspx,Perbankan,Bank Umum,PPBI,12/ 23 /PBI/2010,29 Desember 2010,PBI-tentang-Uji-Kemampuan-dan-Kepatutan-(Fit-and-Proper-Test) -- 99.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Uji-Kemampuan-dan-Kepatutan-(Fit-and-Proper-Test)/99.pdf
V.B.1. Perizinan Wakil Perusahaan Efek Berdasarkan Keputusan Ketua Badan Pengawas Pasar Modal dan Lembaga Keuangan,https://www.ojk.go.id/id/regulasi/Pages/BAPEPAM-VB1-tentang-Perizinan-Wakil-Perusahaan-Efek.aspx,Pasar Modal,"Bank Umum,  Wakil Perusahaan Efek",Klasifikasi Bapepam,KEP-547/BL/2010,28 Desember 2010,BAPEPAM-VB1-tentang-Perizinan-Wakil-Perusahaan-Efek -- V.B.1.Perizinan Wakil Perusahaan efek.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/BAPEPAM-VB1-tentang-Perizinan-Wakil-Perusahaan-Efek/V.B.1.Perizinan%20Wakil%20Perusahaan%20efek.pdf
V.D.4. Pengendalian dan Perlindungan Efek yang Disimpan oleh Perusahaan Efek Berdasarkan Keputusan Ketua Badan Pengawas Pasar Modal dan Lembaga Keuangan,https://www.ojk.go.id/id/regulasi/Pages/BAPEPAM-VD4-tentang-Pengendalian-dan-Perlindungan-Efek-yang-Disimpan-oleh-Perusahaan-Efek.aspx,Pasar Modal,Perusahaan Efek,Klasifikasi Bapepam,KEP-549/BL/2010,28 Desember 2010,BAPEPAM-VD4-tentang-Pengendalian-dan-Perlindungan-Efek-yang-Disimpan-oleh-Perusahaan-Efek -- V.D.4.Pengendalian dan Perlindungan Efek yg disimpan di Perusahaan efek.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/BAPEPAM-VD4-tentang-Pengendalian-dan-Perlindungan-Efek-yang-Disimpan-oleh-Perusahaan-Efek/V.D.4.Pengendalian%20dan%20Perlindungan%20Efek%20yg%20disimpan%20di%20Perusahaan%20efek.pdf
V.D.3. Pengendalian Internal Perusahaan Efek yang Melakukan Kegiatan Usaha sebagai Perantara Pedagang Efek Berdasarkan Keputusan Ketua Badan Pengawas Pasar Modal dan Lembaga Keuangan,https://www.ojk.go.id/id/regulasi/Pages/BAPEPAM-VD3-tentang-Pengendalian-Internal-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-sebagai-Perantara-Pedagang-Efek.aspx,Pasar Modal,Perusahaan Efek,Klasifikasi Bapepam,KEP-548/BL/2010,28 Desember 2010,BAPEPAM-VD3-tentang-Pengendalian-Internal-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-sebagai-Perantara-Pedagang-Efek -- V.D.3.Pengendalian Intern.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/BAPEPAM-VD3-tentang-Pengendalian-Internal-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-sebagai-Perantara-Pedagang-Efek/V.D.3.Pengendalian%20Intern.pdf
Peraturan Bank Indonesia tentang Rencana Bisnis Bank,https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Rencana-Bisnis-Bank.aspx,Perbankan,Bank Umum,PPBI,12/ 21 /PBI/2010,19 November 2010,PBI-tentang-Rencana-Bisnis-Bank -- 105.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Rencana-Bisnis-Bank/105.pdf
Peraturan Bank Indonesia tentang Penerapan Program Anti Pencucian Uang dan Pencegahan Terorisme bagi Bank Perkreditan Rakyat dan Bank Pembiayaan Rakyat Syariah,https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Penerapan-Program-Anti-Pencucian-Uang-dan-Pencegahan-Pendanaan-Terorisme-bagi-BPR-dan-Bank-Pembiayaan.aspx,Perbankan,"Bank Umum,  BPR,  Perbankan Syariah",PPBI,12/ 20 /PBI/2010,4 Oktober 2010,PBI-tentang-Penerapan-Program-Anti-Pencucian-Uang-dan-Pencegahan-Pendanaan-Terorisme-bagi-BPR-dan-Bank-Pembiayaan -- 106.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Penerapan-Program-Anti-Pencucian-Uang-dan-Pencegahan-Pendanaan-Terorisme-bagi-BPR-dan-Bank-Pembiayaan/106.pdf
Peraturan Bank Indonesia tentang Giro Wajib Minimum Bank Umum pada Bank Indonesia dalam Rupiah dan Valuta Asing,https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Giro-Wajib-Minimum-Bank-Umum-pada-Bank-Indonesia-dalam-Rupiah-dan-Valuta-Asing.aspx,Perbankan,Bank Umum,PPBI,12/19/PBI/2010,4 Oktober 2010,PBI-tentang-Giro-Wajib-Minimum-Bank-Umum-pada-Bank-Indonesia-dalam-Rupiah-dan-Valuta-Asing -- 107.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Giro-Wajib-Minimum-Bank-Umum-pada-Bank-Indonesia-dalam-Rupiah-dan-Valuta-Asing/107.pdf
IX. D6. Pengeluaran Saham dengan Nilai Nominal Berbeda Berdasarkan Keputusan Ketua Badan Pengawas Pasar Modal dan Lembaga Keuangan,https://www.ojk.go.id/id/regulasi/Pages/BAPEPAM-IXD6-tentang-Pengeluaran-Saham-dengan-Nilai-Nominal-Berbeda.aspx,Pasar Modal,Emiten dan Perusahaan Publik,Klasifikasi Bapepam,KEP- 432/BL/2010,1 Oktober 2010,BAPEPAM-IXD6-tentang-Pengeluaran-Saham-dengan-Nilai-Nominal-Berbeda -- IX.D.6.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/BAPEPAM-IXD6-tentang-Pengeluaran-Saham-dengan-Nilai-Nominal-Berbeda/IX.D.6.pdf
"Bentuk, Susunan, dan Penyampaian Laporan Keuangan Triwulanan dan Laporan Kegiatan Usaha Semesteran Perusahaan Pembiayaan Infrastruktur","https://www.ojk.go.id/id/regulasi/Pages/Bentuk,-Susunan,-dan-Penyampaian-Laporan-Keuangan-Triwulanan-dan-Laporan-Kegiatan-Usaha-Semesteran-Perusahaan-Pembiayaan-In.aspx",IKNB,Lembaga Pembiayaan,Peraturan Bapepam,PER-03/BL/2010,28 September 2010,"Bentuk,-Susunan,-dan-Penyampaian-Laporan-Keuangan-Triwulanan-dan-Laporan-Kegiatan-Usaha-Semesteran-Perusahaan-Pembiayaan-In -- 492.pdf","https://www.ojk.go.id/id/regulasi/Documents/Pages/Bentuk,-Susunan,-dan-Penyampaian-Laporan-Keuangan-Triwulanan-dan-Laporan-Kegiatan-Usaha-Semesteran-Perusahaan-Pembiayaan-In/492.pdf"
Peraturan Menteri Keuangan Nomor 168/PMK.010/2010 tentang Pemeriksaan Perusahaan Perasuransian,https://www.ojk.go.id/id/regulasi/Pages/PMK-Nomor-168PMK.010-Tahun-2010-tentang-Pemeriksaan-Perusahaan-Perasuransian.aspx,IKNB,Asuransi,Peraturan/Keputusan Mentri,168/PMK.010/2010,16 September 2010,PMK-Nomor-168PMK.010-Tahun-2010-tentang-Pemeriksaan-Perusahaan-Perasuransian -- menas7_1389257127.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PMK-Nomor-168PMK.010-Tahun-2010-tentang-Pemeriksaan-Perusahaan-Perasuransian/menas7_1389257127.pdf
VI. C4. Ketentuan Umum dan Kontrak Perwaliamanatan Efek Bersifat Utang Berdasarkan Keputusan Ketua Badan Pengawas Pasar Modal,https://www.ojk.go.id/id/regulasi/Pages/BAPEPAM-VIC4-tentang-Ketentuan-Umum-dan-Kontrak-Perwaliamanatan-Efek-Bersifat-Utang.aspx,Pasar Modal,Lembaga Penunjang Pasar Modal,Klasifikasi Bapepam,KEP- 412/BL/2010,6 September 2010,BAPEPAM-VIC4-tentang-Ketentuan-Umum-dan-Kontrak-Perwaliamanatan-Efek-Bersifat-Utang -- VI.C.4.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/BAPEPAM-VIC4-tentang-Ketentuan-Umum-dan-Kontrak-Perwaliamanatan-Efek-Bersifat-Utang/VI.C.4.pdf
Peraturan Menteri Keuangan Republik Indonesia Nomor 153/PMK/010/2010 tentang Kepemilikan Saham dan Permodalan Perusahaan Efek,https://www.ojk.go.id/id/regulasi/Pages/PERMENKEU-Nomor-153PMK0102010-tentang-Kepemilikan-Saham-dan-Permodalan-Perusahaan-Efek.aspx,Pasar Modal,"Bursa Efek,  Perusahaan Efek,  Wakil Perusahaan Efek",Peraturan/Keputusan Mentri,153 /PMK.010/2010,31 Agustus 2010,PERMENKEU-Nomor-153PMK0102010-tentang-Kepemilikan-Saham-dan-Permodalan-Perusahaan-Efek -- PERATURAN MENTERI NO.153.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PERMENKEU-Nomor-153PMK0102010-tentang-Kepemilikan-Saham-dan-Permodalan-Perusahaan-Efek/PERATURAN%20MENTERI%20NO.153.pdf
Peraturan Bank Indonesia tentang Perubahan Ketiga atas Peraturan Bank Indonesia Nomor 5/13/PBI/2003 tentang Posisi Devisa Neto Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Perubahan-Ketiga-atas-PBI-Nomor-513PBI2003-tentang-Posisi-Devisa-Neto-Bank-Umum.aspx,Perbankan,Bank Umum,PPBI,12/10/PBI/2010,1 Juli 2010,PBI-tentang-Perubahan-Ketiga-atas-PBI-Nomor-513PBI2003-tentang-Posisi-Devisa-Neto-Bank-Umum -- 108.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Perubahan-Ketiga-atas-PBI-Nomor-513PBI2003-tentang-Posisi-Devisa-Neto-Bank-Umum/108.pdf
Peraturan Bank Indonesia tentang Prinsip Kehati-hatian dalam Melaksanakan Aktivitas Keagenan Produk Keuangan Luar Negeri oleh Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Prinsip-Kehati-hatian-dalam-Melaksanakan-Aktivitas-Keagenan-Produk-Keuangan-Luar-Negeri-oleh-Bank-Umum.aspx,Perbankan,Bank Umum,PPBI,12/ 9 /PBI/2010,9 Juni 2010,PBI-tentang-Prinsip-Kehati-hatian-dalam-Melaksanakan-Aktivitas-Keagenan-Produk-Keuangan-Luar-Negeri-oleh-Bank-Umum -- 109.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Prinsip-Kehati-hatian-dalam-Melaksanakan-Aktivitas-Keagenan-Produk-Keuangan-Luar-Negeri-oleh-Bank-Umum/109.pdf
Peraturan Bank Indonesia tentang Perubahan atas Peraturan Bank Indonesia Nomor 11/19/PBI/2009 tentang Sertifikasi Manajemen Risiko bagi Pengurus dan Pejabat Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Perubahan-atas-PBI-Nomor-1119PBI2009-tentang-Sertifikasi-Manajemen-Risiko-bagi-Pengurus-dan-Pejabat-Bank-Umum.aspx,Perbankan,Bank Umum,PPBI,12/ 7 /PBI/2010,19 April 2010,PBI-tentang-Perubahan-atas-PBI-Nomor-1119PBI2009-tentang-Sertifikasi-Manajemen-Risiko-bagi-Pengurus-dan-Pejabat-Bank-Umum -- 113.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Perubahan-atas-PBI-Nomor-1119PBI2009-tentang-Sertifikasi-Manajemen-Risiko-bagi-Pengurus-dan-Pejabat-Bank-Umum/113.pdf
XI. B2. Pembelian Kembali Saham yang Dikeluarkan Oleh Emiten atau Perusahaan Publik Berdasarkan Keputusan Ketua Badan Pengawas Pasar Modal dan Lembaga Keuangan,https://www.ojk.go.id/id/regulasi/Pages/BAPEPAM-XIB2-tentang-Pembelian-Kembali-Saham-yang-Dikeluarkan-Oleh-Emiten-atau-Perusahaan-Publik.aspx,Pasar Modal,Emiten dan Perusahaan Publik,Klasifikasi Bapepam,KEP-105/BL/2010,13 April 2010,BAPEPAM-XIB2-tentang-Pembelian-Kembali-Saham-yang-Dikeluarkan-Oleh-Emiten-atau-Perusahaan-Publik -- XI.B.2.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/BAPEPAM-XIB2-tentang-Pembelian-Kembali-Saham-yang-Dikeluarkan-Oleh-Emiten-atau-Perusahaan-Publik/XI.B.2.pdf
Peraturan Menteri Keuangan tentang Perubahan atas Keputusan Menteri Keuangan Nomor 513/KMK.06/2002 tentang Persyaratan Pengurus dan Dewan Pengawas Dana Pensiun Pemberi Kerja dan Pelaksana Tugas Pengurus Dana Pensiun Lembaga Keuangan,https://www.ojk.go.id/id/regulasi/Pages/PMK-Nomor-36.PMK.010.2010.aspx,IKNB,Dana Pensiun,Peraturan/Keputusan Mentri,36/PMK.010/2010,12 Februari 2010,PMK-Nomor-36.PMK.010.2010 -- 36.PMK.010.2010.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PMK-Nomor-36.PMK.010.2010/36.PMK.010.2010.pdf
Peraturan Menteri Keuangan tentang Penerapan Prinsip Mengenal Nasabah bagi Lembaga Keuangan Non Bank,https://www.ojk.go.id/id/regulasi/Pages/PMK-Nomor-30.PMK.010.2010.aspx,IKNB,"IKNB Syariah,  Perbankan Syariah,  Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Peraturan/Keputusan Mentri,30/PMK.010/2010,9 Februari 2010,PMK-Nomor-30.PMK.010.2010 -- 30.PMK.010.2010.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PMK-Nomor-30.PMK.010.2010/30.PMK.010.2010.pdf
Peraturan Menteri Keuangan Nomor 18/PMK.010/2010 tentang Penerapan Prinsip Dasar Penyelenggaraan Usaha Asuransi dan Usaha Reasuransi dengan Prinsip Syariah,https://www.ojk.go.id/id/regulasi/Pages/PMK-Nomor-18PMK.010-Tahun-2010-tentang-Penerapan-Prinsip-Dasar-Penyelenggaraan-Usaha-Asuransi-dan-Usaha-Reasuransi.aspx,IKNB,"IKNB Syariah,  Asuransi",Peraturan/Keputusan Mentri,18/PMK.010/2010,25 Januari 2010,PMK-Nomor-18PMK.010-Tahun-2010-tentang-Penerapan-Prinsip-Dasar-Penyelenggaraan-Usaha-Asuransi-dan-Usaha-Reasuransi -- menas9_1389257513.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PMK-Nomor-18PMK.010-Tahun-2010-tentang-Penerapan-Prinsip-Dasar-Penyelenggaraan-Usaha-Asuransi-dan-Usaha-Reasuransi/menas9_1389257513.pdf
"Peraturan Menteri Keuangan tentang Tata Cara Pemotongan Pajak Penghasilan Pasal 21 atas Penghasilan berupa Uang Pesangon, Uang Manfaat Pensiun, Tunjangan Hari Tua, dan Jaminan Hari Tua yang Dibayarkan Sekaligus",https://www.ojk.go.id/id/regulasi/Pages/PMK-Nomor-16.PMK.03.2010.aspx,IKNB,Dana Pensiun,Peraturan/Keputusan Mentri,16/PMK.03/2010,25 Januari 2010,PMK-Nomor-16.PMK.03.2010 -- 16.PMK.03.2010.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PMK-Nomor-16.PMK.03.2010/16.PMK.03.2010.pdf
Peraturan BAPEPAM tentang Referensi Premi Murni serta Unsur Biaya Administrasi dan Biaya Minimum Lainnya Pada Lini Usaha Asuransi Kendaraan Bermotor Tahun 2010,https://www.ojk.go.id/id/regulasi/Pages/Peraturan-BAPEPAM-tentang-Referensi-Premi-Murni-serta-Unsur-Biaya-Administrasi-dan-Biaya-Minimum-Lainnya-2009.aspx,IKNB,Asuransi,Peraturan Bapepam,PER- 07/BL/2009,31 Desember 2009,Peraturan-BAPEPAM-tentang-Referensi-Premi-Murni-serta-Unsur-Biaya-Administrasi-dan-Biaya-Minimum-Lainnya-2009 -- BAPEPAM PER-07BL2009.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Peraturan-BAPEPAM-tentang-Referensi-Premi-Murni-serta-Unsur-Biaya-Administrasi-dan-Biaya-Minimum-Lainnya-2009/BAPEPAM%20PER-07BL2009.pdf
V.D.11. Pedoman Pelaksanaan Fungsi-Fungsi Manajer Investasi Berdasarkan Keputusan Ketua Badan Pengawas Pasar Modal dan Lembaga Keuangan,https://www.ojk.go.id/id/regulasi/Pages/BAPEPAM-VD11-tentang-Pedoman-Pelaksanaan-Fungsi-Fungsi-Manajer-Investasi.aspx,Pasar Modal,Penasehat Investasi,Klasifikasi Bapepam,KEP- 480/BL/2009,31 Desember 2009,BAPEPAM-VD11-tentang-Pedoman-Pelaksanaan-Fungsi-Fungsi-Manajer-Investasi -- 1.V.D.11.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/BAPEPAM-VD11-tentang-Pedoman-Pelaksanaan-Fungsi-Fungsi-Manajer-Investasi/1.V.D.11.pdf
V.A.3. Perizinan Perusahaan Efek yang Melakukan Kegiatan Usaha Sebagai Manajer Investasi Berdasarkan Keputusan Ketua Badan Pengawas Pasar Modal dan Lembaga Keuangan,https://www.ojk.go.id/id/regulasi/Pages/BAPEPAM-VA3-tentang-Perizinan-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Manajer-Investasi.aspx,Pasar Modal,"Perusahaan Efek,  Wakil Perusahaan Efek",Klasifikasi Bapepam,KEP- 479/BL/2009,31 Desember 2009,BAPEPAM-VA3-tentang-Perizinan-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Manajer-Investasi -- V.A.3.Perizinan Perusahaan efek yg Melakukan Kegiatan Usaha Manajer Investasi.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/BAPEPAM-VA3-tentang-Perizinan-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Manajer-Investasi/V.A.3.Perizinan%20Perusahaan%20efek%20yg%20Melakukan%20Kegiatan%20Usaha%20Manajer%20Investasi.pdf
Peraturan Menteri Keuangan tentang Bidang Penanaman Modal Tertentu yang Memberikan Penghasilan kepada Dana Pensiun yang Dikecualikan sebagai Objek Pajak Penghasilan,https://www.ojk.go.id/id/regulasi/Pages/PMK-Nomor-234.PMK.03.2009.aspx,IKNB,Dana Pensiun,Peraturan/Keputusan Mentri,234/PMK.03/2009,29 Desember 2009,PMK-Nomor-234.PMK.03.2009 -- 234.PMK03.2009.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PMK-Nomor-234.PMK.03.2009/234.PMK03.2009.pdf
